numero_de_cliente	cantidad_votos	detalle_modelos
602551861	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
602615158	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
602659863	3	V3_1s + V3_2q + V3_4q
602695090	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
602700120	3	V3_1s + V3_2q + V3_4q
602712443	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
602843639	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
603004954	3	V3_2q + V3_3q + V3_4m
603034271	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
603113101	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
603141547	4	V3_2q + V3_3q + V3_4m + V3_4q
603177568	3	V3_3q + V3_4m + V3_4q
603245032	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
603245758	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
603433111	3	V3_2q + V3_3q + V3_4m
603483427	3	V3_1s + V3_2q + V3_4m
603518653	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
603529447	4	V3_2q + V3_3q + V3_4m + V3_4q
603549721	3	V3_1s + V3_2q + V3_4m
603554973	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
603728389	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
603735904	3	V3_1s + V3_2q + V3_4q
603756613	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
603923539	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
603996691	4	V3_1s + V3_2q + V3_3q + V3_4q
604023821	3	V3_1s + V3_2q + V3_4q
604034607	4	V3_1s + V3_2q + V3_3q + V3_4m
604035555	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
604246905	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
604314650	3	V3_2q + V3_4m + V3_4q
604391585	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
604448690	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
604509075	4	V3_1s + V3_2q + V3_3q + V3_4m
604514907	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
604587760	3	V3_3q + V3_4m + V3_4q
604617222	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
604700868	3	V3_3q + V3_4m + V3_4q
604738870	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
604840160	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
605476157	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
605489795	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
605609761	4	V3_1s + V3_2q + V3_4m + V3_4q
605735193	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
605939318	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
606030625	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
606089113	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
606130172	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
606194126	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
606194784	3	V3_3q + V3_4m + V3_4q
606258883	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
606276168	3	V3_2q + V3_3q + V3_4m
606287910	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
606303589	3	V3_1s + V3_3q + V3_4m
606320292	3	V3_1s + V3_2q + V3_4q
606717014	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
606722924	4	V3_1s + V3_2q + V3_3q + V3_4m
606728022	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
606729773	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
606774623	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
606794538	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
606911003	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
606997416	4	V3_1s + V3_2q + V3_3q + V3_4m
607013608	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
607080260	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
607125555	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
607182438	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
607303788	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
607613652	3	V3_1s + V3_2q + V3_4q
607753456	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
607761253	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
607773439	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
607794806	4	V3_1s + V3_2q + V3_3q + V3_4m
607802679	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
607990904	3	V3_1s + V3_3q + V3_4q
608010810	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
608041006	4	V3_1s + V3_2q + V3_4m + V3_4q
608351605	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
608432843	3	V3_1s + V3_2q + V3_4m
608525679	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
608569505	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
608898259	3	V3_1s + V3_3q + V3_4m
608899796	3	V3_1s + V3_2q + V3_4q
608943332	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
608983152	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
609024937	4	V3_1s + V3_3q + V3_4m + V3_4q
609121342	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
609131633	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
609346979	3	V3_1s + V3_2q + V3_4m
609431728	3	V3_1s + V3_2q + V3_4q
609552932	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
609612804	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
609785708	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
609788261	4	V3_1s + V3_2q + V3_3q + V3_4m
610100688	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
610124240	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
610137366	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
610168869	4	V3_1s + V3_2q + V3_3q + V3_4q
610191550	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
610451679	3	V3_1s + V3_2q + V3_4m
610621167	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
610694532	3	V3_1s + V3_2q + V3_4q
610769280	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
610774746	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
610813841	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
610819383	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
610867727	4	V3_1s + V3_2q + V3_3q + V3_4m
610936719	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
611012202	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
611118231	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
611172493	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
611200785	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
611214499	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
611262484	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
611366549	3	V3_1s + V3_2q + V3_4q
611495192	3	V3_1s + V3_4m + V3_4q
611497600	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
611651042	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
611924664	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
612018883	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
612059720	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
612120181	4	V3_1s + V3_2q + V3_3q + V3_4m
612238832	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
612343333	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
612438073	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
612862873	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
613115999	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
613194181	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
613278476	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
613368255	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
613579963	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
613674694	3	V3_1s + V3_2q + V3_4q
613681108	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
613893619	4	V3_1s + V3_2q + V3_4m + V3_4q
613928478	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
614012714	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
614246515	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
614255337	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
614260076	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
614269197	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
614299897	4	V3_1s + V3_2q + V3_4m + V3_4q
614358095	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
614446259	4	V3_1s + V3_2q + V3_4m + V3_4q
614512331	3	V3_1s + V3_2q + V3_4q
614547558	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
614558130	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
614675688	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
614726081	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
614773263	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
614999925	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
615024066	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
615034784	3	V3_1s + V3_3q + V3_4m
615060309	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
615112307	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
615121351	4	V3_1s + V3_2q + V3_3q + V3_4m
615197116	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
615325690	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
615360404	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
615421736	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
615469285	3	V3_1s + V3_2q + V3_4m
615508517	3	V3_1s + V3_3q + V3_4m
615537108	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
615648611	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
615684128	3	V3_2q + V3_4m + V3_4q
615686827	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
615710302	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
615883437	3	V3_1s + V3_2q + V3_4q
615893428	4	V3_1s + V3_2q + V3_4m + V3_4q
616004129	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
616164864	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
616210073	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
616261346	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
616277827	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
616481654	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
616544669	4	V3_1s + V3_2q + V3_4m + V3_4q
616548896	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
616583097	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
616584771	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
616909085	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
617253373	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
617269052	4	V3_1s + V3_2q + V3_3q + V3_4q
617362468	3	V3_3q + V3_4m + V3_4q
617534646	4	V3_1s + V3_2q + V3_3q + V3_4q
617609326	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
618247295	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
618287551	3	V3_3q + V3_4m + V3_4q
618360259	4	V3_1s + V3_2q + V3_4m + V3_4q
618374332	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
618393367	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
618438654	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
618543453	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
618714248	4	V3_1s + V3_2q + V3_4m + V3_4q
618860030	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
619063053	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
619105205	4	V3_1s + V3_2q + V3_3q + V3_4q
619399468	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
619422217	4	V3_1s + V3_2q + V3_3q + V3_4m
619622483	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
619756522	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
619786633	3	V3_1s + V3_3q + V3_4m
619867513	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
619921331	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
620004909	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
620050486	3	V3_1s + V3_2q + V3_4m
620065294	4	V3_1s + V3_2q + V3_4m + V3_4q
620198454	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
620449838	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
620469377	3	V3_1s + V3_2q + V3_3q
620502494	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
620624134	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
620651333	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
620729224	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
620749642	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
620845612	4	V3_2q + V3_3q + V3_4m + V3_4q
620922478	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
620993213	4	V3_1s + V3_2q + V3_3q + V3_4m
621040617	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
621087730	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
621256552	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
621337654	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
621342607	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
621655324	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
621671805	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
621749910	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
621857109	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
621877673	3	V3_1s + V3_2q + V3_4m
621882267	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
621944769	3	V3_1s + V3_2q + V3_4q
622020244	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
622118843	3	V3_3q + V3_4m + V3_4q
622351406	3	V3_3q + V3_4m + V3_4q
622394216	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
622409382	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
622479101	3	V3_1s + V3_2q + V3_4m
622491287	3	V3_1s + V3_2q + V3_4q
622509733	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
622515933	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
622537521	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
622608990	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
622617444	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
622736898	3	V3_1s + V3_2q + V3_4q
622801809	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
622856429	4	V3_1s + V3_2q + V3_3q + V3_4m
622953056	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
623087830	3	V3_1s + V3_2q + V3_4m
623133697	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
623174466	4	V3_1s + V3_2q + V3_3q + V3_4q
623291733	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
623465662	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
623670803	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
623800616	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
623871718	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
623896082	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
624112743	3	V3_1s + V3_2q + V3_4q
624152197	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
624231181	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
624315921	3	V3_3q + V3_4m + V3_4q
624424068	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
624504726	4	V3_1s + V3_2q + V3_3q + V3_4m
624596835	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
624783966	4	V3_1s + V3_2q + V3_3q + V3_4q
625028561	3	V3_3q + V3_4m + V3_4q
625060432	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
625179014	3	V3_1s + V3_2q + V3_4m
625184770	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
625196589	4	V3_1s + V3_2q + V3_4m + V3_4q
625209783	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
625267179	4	V3_1s + V3_2q + V3_3q + V3_4q
625272285	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
625320415	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
625348417	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
625716189	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
625724072	3	V3_1s + V3_2q + V3_4m
625762210	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
625829153	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
625861826	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
626090452	4	V3_1s + V3_2q + V3_3q + V3_4q
626465594	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
626494467	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
626519121	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
626564774	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
626574689	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
626602768	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
626757516	3	V3_1s + V3_2q + V3_4m
626765757	4	V3_1s + V3_2q + V3_3q + V3_4m
626914015	4	V3_1s + V3_2q + V3_4m + V3_4q
627108149	3	V3_3q + V3_4m + V3_4q
627108439	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
627167150	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
627194861	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
627346254	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
627377467	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
627513991	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
627574299	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
627775871	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
627875196	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
627894889	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
627983275	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
627987357	3	V3_2q + V3_3q + V3_4m
628026085	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
628044821	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
628294967	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
628308383	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
628416897	3	V3_1s + V3_2q + V3_4q
628526582	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
628535548	4	V3_1s + V3_2q + V3_4m + V3_4q
628609938	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
628652457	4	V3_1s + V3_2q + V3_4m + V3_4q
628693149	4	V3_1s + V3_2q + V3_3q + V3_4q
628743465	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
628844473	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
629043996	4	V3_1s + V3_2q + V3_3q + V3_4m
629086080	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
629116857	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
629137634	4	V3_1s + V3_2q + V3_4m + V3_4q
629145072	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
629154995	3	V3_3q + V3_4m + V3_4q
629190367	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
629215960	3	V3_1s + V3_2q + V3_4m
629324697	4	V3_1s + V3_2q + V3_3q + V3_4m
629373553	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
629410530	3	V3_3q + V3_4m + V3_4q
629488489	4	V3_1s + V3_3q + V3_4m + V3_4q
629507447	4	V3_1s + V3_2q + V3_4m + V3_4q
629515184	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
629552665	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
629637482	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
629859908	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
629959165	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
630077671	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
630096996	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
630200549	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
630278944	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
630380310	3	V3_1s + V3_2q + V3_4q
630444051	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
630494444	4	V3_1s + V3_2q + V3_4m + V3_4q
630592967	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
630667134	4	V3_1s + V3_2q + V3_4m + V3_4q
631048254	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
631192943	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
631207016	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
631462551	3	V3_2q + V3_4m + V3_4q
631590322	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
631612859	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
631638743	3	V3_1s + V3_2q + V3_4q
631794661	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
631806694	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
631822885	4	V3_1s + V3_3q + V3_4m + V3_4q
631878598	4	V3_1s + V3_2q + V3_3q + V3_4m
632203638	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
632243313	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
632324620	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
632342126	4	V3_1s + V3_2q + V3_3q + V3_4q
632509275	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
632713178	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
632795006	4	V3_1s + V3_3q + V3_4m + V3_4q
632814399	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
632858012	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
632961787	3	V3_3q + V3_4m + V3_4q
633044631	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
633109977	3	V3_1s + V3_2q + V3_4m
633169268	4	V3_1s + V3_2q + V3_3q + V3_4q
633254076	3	V3_2q + V3_3q + V3_4q
633368936	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
633526246	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
633542138	3	V3_1s + V3_2q + V3_3q
633607262	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
633668373	3	V3_3q + V3_4m + V3_4q
633899116	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
633920927	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
633982404	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
633999322	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
634031260	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
634212046	3	V3_1s + V3_3q + V3_4m
634487128	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
634539930	4	V3_1s + V3_3q + V3_4m + V3_4q
634576463	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
634652381	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
634693952	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
634708897	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
634728376	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
634746822	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
634831416	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
634842578	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
635049248	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
635152732	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
635195474	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
635199769	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
635219539	4	V3_1s + V3_2q + V3_3q + V3_4m
635258335	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
635271973	4	V3_1s + V3_2q + V3_4m + V3_4q
635307848	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
635574108	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
635622819	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
635634493	4	V3_1s + V3_2q + V3_4m + V3_4q
635728789	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
635786176	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
635893742	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
635948806	3	V3_1s + V3_2q + V3_4m
635974477	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
636007662	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
636041932	3	V3_3q + V3_4m + V3_4q
636312710	4	V3_1s + V3_2q + V3_3q + V3_4q
636337800	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
636632352	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
636686170	3	V3_1s + V3_2q + V3_4q
636869800	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
636920193	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
636943754	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
636964463	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
636994360	4	V3_1s + V3_2q + V3_4m + V3_4q
637066342	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
637205924	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
637206214	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
637212491	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
637218101	4	V3_1s + V3_2q + V3_3q + V3_4q
637448478	3	V3_1s + V3_2q + V3_4q
637452124	3	V3_1s + V3_2q + V3_4q
637539639	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
637719623	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
637803782	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
637857232	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
637937377	5	V3_1s + V3_2q + V3_3q + V3_4m + V3_4q
